timestamp,vehicle_id,site_lat,site_lon,ambient_temp_c,relative_humidity,solar_radiation_wm2,wind_speed_ms,reefer_internal_temp,door_open_minutes
2026-06-22 00:00:00,V102,33.45724775121785,-111.92784005353182,31.02,40.6,689.1,1.52,5.01,12
2026-06-22 01:00:00,V102,33.55441433733923,-111.9171048549552,31.27,31.2,785.7,2.85,4.48,7
2026-06-22 02:00:00,V103,33.551989194084655,-112.0732846433447,31.11,37.7,793.6,0.84,2.32,8
2026-06-22 03:00:00,V101,33.54980414080411,-112.0868059015781,30.7,24.2,651.9,1.73,5.47,5
2026-06-22 04:00:00,V102,33.303309484278735,-111.91910365380926,32.07,27.4,583.7,2.5,2.36,9
2026-06-22 05:00:00,V101,33.524863645340666,-111.9974579816551,30.75,36.4,245.8,2.91,5.64,8
2026-06-22 06:00:00,V102,33.5276029170333,-112.16519319559555,32.41,26.6,415.9,5.88,4.94,11
2026-06-22 07:00:00,V101,33.50351364685654,-112.1873124752332,35.03,32.7,270.0,4.94,6.04,5
2026-06-22 08:00:00,V103,33.52687939736744,-112.03061128470083,37.64,20.6,922.9,4.56,4.04,7
2026-06-22 09:00:00,V102,33.55259111144901,-111.92094871036848,39.12,33.0,301.3,3.45,2.77,7
2026-06-22 10:00:00,V102,33.441095716230535,-111.94672538927826,41.53,40.8,313.8,5.12,2.06,3
2026-06-22 11:00:00,V101,33.45061506404653,-111.9972456760607,44.72,41.1,867.2,2.37,2.23,10
2026-06-22 12:00:00,V101,33.337414217073416,-112.15826524533267,44.75,36.7,907.9,4.4,1.54,7
2026-06-22 13:00:00,V102,33.41561276491421,-112.12373058487539,42.12,37.4,774.4,5.97,5.41,5
2026-06-22 14:00:00,V103,33.493009553973536,-111.93734663203422,42.54,31.7,204.1,2.23,5.6,7
2026-06-22 15:00:00,V101,33.534119932844185,-112.14515782900294,41.61,32.5,201.0,4.21,4.83,5
2026-06-22 16:00:00,V101,33.365162729307364,-112.11646817752488,35.5,19.0,483.6,5.14,3.95,7
2026-06-22 17:00:00,V101,33.34134686974777,-112.16111980464137,35.92,28.3,307.5,5.54,7.09,11
2026-06-22 18:00:00,V102,33.49891260135015,-111.99716753057568,31.01,28.5,213.8,4.45,3.85,4
2026-06-22 19:00:00,V102,33.30056396505747,-111.91680530839105,32.86,43.8,548.1,2.06,4.33,10
2026-06-22 20:00:00,V102,33.3535117752922,-112.11930959052138,30.86,27.9,907.3,2.29,3.93,9
2026-06-22 21:00:00,V102,33.30872141410318,-112.05737801764498,29.29,31.5,442.9,0.61,3.49,10
2026-06-22 22:00:00,V103,33.35006553535646,-112.00969807808664,29.56,31.0,695.9,4.68,4.95,10
2026-06-22 23:00:00,V103,33.35439578397765,-111.90016012553532,32.07,34.1,689.2,0.74,3.05,7
2026-06-23 00:00:00,V102,33.41630207842512,-112.16855758050073,32.39,37.4,388.3,5.26,2.95,5
2026-06-23 01:00:00,V103,33.420698137405964,-112.0504287601483,30.64,21.8,687.8,1.15,5.02,7
2026-06-23 02:00:00,V101,33.56227874118307,-112.08446396402925,32.96,30.9,359.3,1.45,3.25,5
2026-06-23 03:00:00,V101,33.453032913749645,-111.9402539504333,29.51,39.8,291.5,3.12,4.2,3
2026-06-23 04:00:00,V101,33.51702142968369,-112.0572096806965,31.9,28.9,726.0,4.56,3.49,3
2026-06-23 05:00:00,V102,33.33124120737608,-112.16670674262446,30.18,23.4,285.1,1.26,3.98,9
2026-06-23 06:00:00,V101,33.36763162663911,-112.00967275641403,31.02,34.6,947.7,2.92,2.99,10
2026-06-23 07:00:00,V103,33.510883032293606,-111.96876581452084,35.18,39.7,337.6,3.16,3.04,8
2026-06-23 08:00:00,V102,33.31584118814055,-112.19913562450031,36.71,16.9,645.6,1.67,2.77,6
2026-06-23 09:00:00,V103,33.44597929867312,-111.94231299437382,39.91,38.3,508.5,1.14,5.26,5
2026-06-23 10:00:00,V101,33.47981068969888,-112.1441930999983,43.9,39.6,294.8,5.1,4.26,7
2026-06-23 11:00:00,V101,33.48064369321575,-112.03437919060399,42.73,28.8,220.9,3.26,5.38,7
2026-06-23 12:00:00,V101,33.30687984338041,-112.07526074979377,45.25,44.5,667.0,0.58,5.54,8
2026-06-23 13:00:00,V102,33.396632401268754,-111.98410385501684,41.9,38.6,805.1,4.92,3.31,9
2026-06-23 14:00:00,V103,33.490947195314746,-112.08865151556428,43.19,38.2,831.5,5.89,5.32,11
2026-06-23 15:00:00,V102,33.34469992084477,-111.9390710469955,42.65,37.4,562.0,3.83,3.98,6
2026-06-23 16:00:00,V102,33.508624694498415,-111.98085109171237,34.29,19.5,783.1,3.27,3.76,8
2026-06-23 17:00:00,V101,33.5237775626441,-112.00568604868113,33.91,21.5,704.6,5.33,5.88,9
2026-06-23 18:00:00,V102,33.594590757133844,-111.96112782133115,32.87,28.9,743.2,5.74,4.83,7
2026-06-23 19:00:00,V102,33.36295259845692,-111.9737930895215,31.7,22.9,569.4,4.65,3.47,6
2026-06-23 20:00:00,V101,33.54753920029984,-112.18921839752353,32.56,27.5,675.1,2.95,4.73,8
2026-06-23 21:00:00,V102,33.456088973075595,-112.08157969384655,31.09,41.7,804.1,3.76,2.1,9
2026-06-23 22:00:00,V101,33.412038778843254,-111.92075781080506,32.13,39.7,498.4,4.36,4.37,8
2026-06-23 23:00:00,V101,33.336713027197554,-112.16228271930234,31.77,33.9,804.5,1.57,1.75,13
2026-06-24 00:00:00,V101,33.52065168194626,-111.9788710348704,33.75,40.7,644.0,2.96,2.52,9
2026-06-24 01:00:00,V101,33.3707572797431,-111.90762245659941,32.38,38.5,324.4,5.06,4.88,9
2026-06-24 02:00:00,V102,33.41142660056191,-112.18434041128651,32.51,27.9,218.5,4.1,-0.01,11
2026-06-24 03:00:00,V101,33.318762668069205,-111.99534183581203,31.38,21.0,472.1,2.76,6.7,7
2026-06-24 04:00:00,V101,33.54041007474586,-112.05955375760969,31.27,30.4,610.0,4.15,5.25,7
2026-06-24 05:00:00,V102,33.529976557191496,-112.02624742338759,31.35,37.1,829.9,1.15,1.24,6
2026-06-24 06:00:00,V102,33.520084749012696,-112.1743975990547,32.59,28.1,295.6,2.71,7.6,6
2026-06-24 07:00:00,V103,33.38983305314756,-112.18709791443992,34.47,35.0,800.2,4.86,8.01,12
2026-06-24 08:00:00,V102,33.352044022279784,-111.99994000183473,38.43,17.8,847.3,1.71,3.73,8
2026-06-24 09:00:00,V102,33.491265979341065,-111.95300717105378,43.6,37.4,313.0,1.52,2.61,8
2026-06-24 10:00:00,V103,33.448849915233964,-111.96539539952012,43.7,39.4,838.7,5.73,6.53,3
2026-06-24 11:00:00,V102,33.35347574007139,-112.03685828164014,43.1,36.2,943.6,1.65,3.48,11
2026-06-24 12:00:00,V102,33.50577338131496,-112.17003995365916,45.8,44.0,745.1,1.94,4.24,9
2026-06-24 13:00:00,V102,33.59733792954639,-111.9935866668492,42.98,39.8,788.6,5.83,5.83,12
2026-06-24 14:00:00,V102,33.52416587632261,-112.12743333493376,39.34,42.1,945.8,4.54,3.77,8
2026-06-24 15:00:00,V103,33.521995916005686,-111.92667938916979,38.97,43.0,654.1,4.35,3.64,5
2026-06-24 16:00:00,V102,33.58509382587918,-111.94852039213629,35.19,39.0,430.9,5.19,2.09,6
2026-06-24 17:00:00,V102,33.36088091027247,-111.98718510987379,34.58,35.2,828.1,1.14,3.05,5
2026-06-24 18:00:00,V103,33.469664989476435,-111.91534621325067,32.03,15.2,660.9,4.38,3.61,7
2026-06-24 19:00:00,V101,33.59389401451017,-112.19057345354662,34.51,29.0,635.9,3.27,2.14,10
2026-06-24 20:00:00,V103,33.34958823329105,-111.97913987248178,32.49,32.1,390.2,5.06,2.28,6
2026-06-24 21:00:00,V101,33.510075587833356,-112.10092716619909,31.67,24.1,767.3,3.29,4.05,6
2026-06-24 22:00:00,V103,33.47574304379157,-111.92818023429409,33.24,24.5,261.3,3.91,1.23,8
2026-06-24 23:00:00,V103,33.47594372765661,-112.11999744100142,28.68,43.8,893.2,3.13,2.68,7
2026-06-25 00:00:00,V102,33.509301188256025,-111.98254305020549,32.35,41.8,444.4,3.13,6.92,9
2026-06-25 01:00:00,V101,33.578885076862704,-111.93670589410478,33.16,40.5,295.8,4.72,3.48,3
2026-06-25 02:00:00,V102,33.5347745819554,-112.1875029544852,29.78,27.2,531.8,3.96,3.29,7
2026-06-25 03:00:00,V101,33.31684083102486,-112.08070572612239,33.72,15.4,231.9,3.98,3.48,11
2026-06-25 04:00:00,V103,33.55581840596271,-111.97130729039343,32.51,17.4,713.5,2.98,3.5,13
2026-06-25 05:00:00,V103,33.36766239897772,-112.06352433314773,31.38,24.4,877.0,3.42,4.86,6
2026-06-25 06:00:00,V101,33.41307424942091,-112.11982421106192,32.95,15.5,827.9,4.6,4.76,4
2026-06-25 07:00:00,V102,33.438519844083714,-112.13405839535305,38.51,15.5,295.5,5.04,3.41,9
2026-06-25 08:00:00,V102,33.44427180022592,-112.1605445199251,38.27,42.5,294.7,4.33,3.68,5
2026-06-25 09:00:00,V102,33.43055411977661,-111.94286113204312,40.86,36.2,810.1,5.58,5.97,7
2026-06-25 10:00:00,V102,33.58120598826476,-112.02739337902453,41.7,24.3,893.2,5.01,1.73,7
2026-06-25 11:00:00,V103,33.511805702299206,-112.17708451650256,42.32,19.0,545.5,3.59,3.91,11
2026-06-25 12:00:00,V103,33.48935119378701,-112.08522590292881,45.25,30.3,574.2,4.19,4.2,8
2026-06-25 13:00:00,V103,33.31495260833488,-112.08967990475847,42.31,15.2,438.7,5.59,2.83,6
2026-06-25 14:00:00,V103,33.57117399907811,-112.14547824278716,42.5,43.2,870.7,3.91,3.83,7
2026-06-25 15:00:00,V103,33.57281705760252,-112.06934771235835,39.77,27.4,683.7,5.04,2.63,5
2026-06-25 16:00:00,V102,33.53406391902903,-112.10037019038207,38.72,27.1,416.2,4.29,4.96,5
2026-06-25 17:00:00,V102,33.30210876114408,-112.09745888835235,35.61,26.7,424.1,3.54,1.99,7
2026-06-25 18:00:00,V102,33.31718407532328,-111.97829203266362,33.56,17.1,868.4,1.83,5.59,6
2026-06-25 19:00:00,V102,33.36756711068055,-112.13302098434845,31.23,34.1,210.2,2.84,3.89,10
2026-06-25 20:00:00,V103,33.33940482244347,-112.0074420123434,31.6,37.0,442.0,5.82,3.33,8
2026-06-25 21:00:00,V103,33.419650808911115,-112.02880511283573,30.53,35.3,615.8,4.12,2.49,10
2026-06-25 22:00:00,V103,33.57678691742634,-112.02957224629864,31.33,19.2,311.2,3.6,5.55,5
2026-06-25 23:00:00,V101,33.4416181302591,-112.00109779615747,32.57,32.4,269.1,5.63,3.02,7
2026-06-26 00:00:00,V102,33.304020787929645,-112.03548538914131,33.14,32.1,811.5,3.73,2.25,9
2026-06-26 01:00:00,V102,33.384823706873625,-111.93622346554609,30.62,41.1,870.8,3.39,5.58,5
2026-06-26 02:00:00,V103,33.313378472511886,-111.99732597241493,33.3,26.4,817.7,4.68,2.64,9
2026-06-26 03:00:00,V102,33.31088628678405,-112.03591102458859,34.03,26.1,874.1,4.42,3.86,7
2026-06-26 04:00:00,V102,33.38271595592867,-111.95107106391372,32.62,33.6,614.8,1.56,5.23,6
2026-06-26 05:00:00,V103,33.38268370160368,-112.01815603051996,34.82,34.0,809.2,3.09,4.24,12
2026-06-26 06:00:00,V101,33.53613798078048,-112.11265672566445,30.84,29.1,488.0,3.1,6.6,11
2026-06-26 07:00:00,V101,33.592450395834334,-112.13787152454704,33.24,28.3,699.7,2.58,2.75,5
2026-06-26 08:00:00,V101,33.411362128167,-112.1543016643012,35.33,29.8,941.6,3.35,3.68,5
2026-06-26 09:00:00,V103,33.42866606365831,-111.93016343623617,42.73,40.8,369.3,2.77,3.8,5
2026-06-26 10:00:00,V102,33.55343683088581,-111.98695937046058,43.37,28.8,492.4,1.6,4.93,8
2026-06-26 11:00:00,V103,33.380441706028655,-111.9187864685507,43.51,43.2,560.0,2.77,5.93,5
2026-06-26 12:00:00,V103,33.346914541321034,-112.01901245828552,44.42,30.1,303.5,0.9,4.11,10
2026-06-26 13:00:00,V102,33.555926887021094,-112.05797973555153,41.9,43.5,260.8,3.67,3.79,12
2026-06-26 14:00:00,V101,33.313950175932014,-112.18208505330874,46.06,40.0,822.3,5.2,1.78,7
2026-06-26 15:00:00,V101,33.485909832059825,-111.9985073155362,40.68,25.9,932.6,4.49,4.17,8
2026-06-26 16:00:00,V103,33.468597854240045,-112.02533737206953,38.16,40.9,503.5,2.48,3.02,11
2026-06-26 17:00:00,V101,33.403776134250506,-111.90293733192372,36.19,18.3,265.7,0.98,4.93,10
2026-06-26 18:00:00,V103,33.3945568563292,-112.12825236666534,32.72,42.8,249.4,1.61,3.39,8
2026-06-26 19:00:00,V103,33.531557317854485,-112.04077879341395,32.34,33.9,868.5,3.5,3.64,11
2026-06-26 20:00:00,V102,33.32592738322876,-112.00471279946458,30.81,16.6,547.9,1.64,1.81,9
2026-06-26 21:00:00,V102,33.371035292793415,-112.0066226475773,32.71,34.3,440.0,3.49,1.28,11
2026-06-26 22:00:00,V102,33.51973461955143,-112.03161193711549,34.82,44.2,557.3,1.77,6.79,10
2026-06-26 23:00:00,V103,33.46449617511793,-111.96692159690184,34.02,17.1,438.7,5.17,4.19,5
2026-06-27 00:00:00,V102,33.33839646256008,-112.13850563714196,34.39,31.6,566.8,2.68,4.61,13
2026-06-27 01:00:00,V101,33.56464068428462,-111.98231183991768,31.23,37.4,844.7,1.85,2.63,6
2026-06-27 02:00:00,V101,33.41803435396908,-112.01407962857007,30.52,39.3,644.2,4.97,5.31,9
2026-06-27 03:00:00,V103,33.54836051259665,-111.93117746646163,31.81,27.4,721.0,2.39,5.04,4
2026-06-27 04:00:00,V103,33.536313904658314,-111.94584166828993,32.08,21.1,473.5,1.11,2.8,10
2026-06-27 05:00:00,V102,33.48732763394152,-112.10545588826024,33.64,16.3,753.9,3.64,2.41,5
2026-06-27 06:00:00,V103,33.44834433938853,-112.11712880250745,29.46,32.4,700.0,3.7,2.9,9
2026-06-27 07:00:00,V103,33.593865252114526,-111.90550400284427,37.4,28.6,289.7,4.43,3.96,7
2026-06-27 08:00:00,V101,33.34348952171394,-112.04182044572542,37.76,43.5,629.5,1.82,4.25,11
2026-06-27 09:00:00,V101,33.517546718265336,-111.92807371082567,39.84,16.8,392.6,2.94,4.06,7
2026-06-27 10:00:00,V102,33.35735721043943,-112.15083569286585,40.87,35.6,803.1,2.05,5.95,6
2026-06-27 11:00:00,V103,33.401478931599705,-112.00715432555995,41.11,15.7,519.5,0.95,2.93,12
2026-06-27 12:00:00,V103,33.39260962301196,-111.95704194379184,45.23,20.1,946.0,5.32,2.37,9
2026-06-27 13:00:00,V101,33.58411079632162,-111.91578142512407,43.7,28.6,269.4,4.51,4.0,7
2026-06-27 14:00:00,V103,33.59020685333648,-112.0987979576949,40.46,28.6,785.3,2.16,1.46,8
2026-06-27 15:00:00,V101,33.354904633270415,-111.98250564902278,38.54,35.6,705.3,3.8,5.04,7
2026-06-27 16:00:00,V102,33.306610548089246,-112.03835609728812,37.5,42.3,775.6,1.61,4.15,8
2026-06-27 17:00:00,V101,33.51600241189893,-112.18181132218007,37.61,34.2,430.6,5.4,3.49,8
2026-06-27 18:00:00,V103,33.425396980161146,-111.99300007880733,31.61,43.6,569.0,1.13,3.41,5
2026-06-27 19:00:00,V102,33.32665207352627,-111.99297103252866,29.75,41.4,797.4,0.52,5.36,6
2026-06-27 20:00:00,V101,33.50512623167311,-111.92081795854604,31.63,32.5,374.4,3.26,5.32,7
2026-06-27 21:00:00,V101,33.46353165847821,-112.05080626614931,31.59,40.0,369.5,3.71,3.63,9
2026-06-27 22:00:00,V102,33.594155046600335,-112.13092472378685,27.95,34.3,613.3,3.68,4.89,4
2026-06-27 23:00:00,V102,33.368222848758414,-112.1866308529654,31.92,17.4,592.7,0.8,5.3,8
2026-06-28 00:00:00,V101,33.42119336289797,-112.07530734399423,31.65,37.2,411.7,2.23,4.5,5
2026-06-28 01:00:00,V103,33.46276374101863,-112.10942498997676,33.04,17.8,423.6,3.25,3.69,11
2026-06-28 02:00:00,V101,33.53750999653601,-111.97167350819284,34.77,32.8,408.4,1.69,4.57,8
2026-06-28 03:00:00,V102,33.464651597016015,-112.09371967054769,33.69,36.1,778.6,5.3,2.44,6
2026-06-28 04:00:00,V101,33.48387004825859,-111.91527864110556,31.6,17.0,688.9,0.98,4.11,10
2026-06-28 05:00:00,V102,33.36784411547698,-111.91130693910367,30.34,21.9,824.3,3.18,3.65,10
2026-06-28 06:00:00,V102,33.554075618426566,-112.01372742293469,35.86,42.5,931.6,4.3,3.42,4
2026-06-28 07:00:00,V103,33.42858916409114,-111.92140191389554,35.19,33.5,555.6,1.94,1.41,13
2026-06-28 08:00:00,V102,33.34228788825653,-111.97174369664566,38.02,22.4,250.0,3.93,2.46,11
2026-06-28 09:00:00,V102,33.499256374351624,-112.03594210770747,40.45,35.7,236.1,5.06,3.27,12
2026-06-28 10:00:00,V103,33.36482713595559,-112.14590761937318,42.69,32.9,421.7,1.55,5.34,7
2026-06-28 11:00:00,V102,33.32926875307179,-112.06242061694586,43.37,30.0,899.4,5.54,4.43,12
2026-06-28 12:00:00,V103,33.55859607252128,-112.03173766099123,43.14,44.3,592.4,3.54,5.41,9
2026-06-28 13:00:00,V103,33.43804867934653,-111.94081152577951,42.77,35.5,403.8,2.15,5.86,18
2026-06-28 14:00:00,V102,33.52478511380873,-112.0555999870393,42.34,26.3,499.4,2.87,4.49,5
2026-06-28 15:00:00,V102,33.3871762679419,-111.93069759819662,39.67,39.0,648.9,2.22,4.21,5
2026-06-28 16:00:00,V101,33.5360910404753,-111.99769530629297,36.93,41.5,689.7,4.49,2.54,10
2026-06-28 17:00:00,V103,33.33358077810646,-112.1589002810839,35.27,18.8,315.4,4.88,6.98,10
2026-06-28 18:00:00,V101,33.40679201213845,-111.90150558920247,31.62,21.0,932.8,5.08,1.87,10
2026-06-28 19:00:00,V102,33.59341854539206,-112.04183020177383,34.26,21.5,608.6,5.92,4.18,6
2026-06-28 20:00:00,V101,33.5381969149104,-112.08244251107728,28.02,35.7,301.8,4.85,5.25,9
2026-06-28 21:00:00,V103,33.44917677909441,-112.00226587065914,33.64,33.1,870.2,3.81,5.27,11
2026-06-28 22:00:00,V101,33.40193324146856,-112.16733200580569,33.87,33.6,256.0,2.37,2.27,4
2026-06-28 23:00:00,V103,33.56164071000674,-112.009038405974,28.89,43.2,880.8,3.5,3.37,3
2026-06-29 00:00:00,V102,33.46345432772535,-112.05052919985022,31.49,38.3,947.4,0.73,2.8,6
2026-06-29 01:00:00,V102,33.52752750536073,-112.07799777900043,31.44,18.8,725.3,4.6,1.03,9
2026-06-29 02:00:00,V103,33.52623230409485,-111.91409399364633,29.89,25.4,777.8,2.95,4.2,10
2026-06-29 03:00:00,V102,33.30538370357054,-112.04323808498039,30.83,28.1,453.0,0.61,2.92,7
2026-06-29 04:00:00,V102,33.337876134837785,-112.13426475615903,30.33,26.9,906.2,0.84,6.26,5
2026-06-29 05:00:00,V102,33.49788880991842,-112.06231095618682,34.63,35.1,597.3,2.63,4.92,9
2026-06-29 06:00:00,V102,33.34848594338576,-111.9241837786282,33.4,41.8,749.3,3.71,4.06,9
2026-06-29 07:00:00,V103,33.37664800339668,-112.14717135860083,37.01,24.2,893.1,3.05,3.29,11
2026-06-29 08:00:00,V101,33.58399138625988,-112.13581288839353,39.08,31.6,931.4,3.91,4.17,7
2026-06-29 09:00:00,V101,33.46805467751247,-112.19609112967288,38.79,38.7,824.9,3.14,3.62,8
2026-06-29 10:00:00,V102,33.525218852099805,-112.19574298518127,41.61,27.5,427.3,4.14,4.1,12
2026-06-29 11:00:00,V101,33.46739422163479,-111.95118251191245,44.33,20.0,924.9,1.71,6.85,4
2026-06-29 12:00:00,V101,33.46575408443482,-111.98036321794712,42.17,29.2,671.1,1.12,2.4,4
2026-06-29 13:00:00,V102,33.328245573037705,-112.09348768306441,44.66,16.7,898.0,3.78,3.75,10
2026-06-29 14:00:00,V102,33.40309895778273,-111.99050665283173,42.03,43.3,707.1,3.17,5.06,7
2026-06-29 15:00:00,V101,33.384729269605955,-112.08143822210701,39.92,17.2,430.4,0.65,3.4,9
2026-06-29 16:00:00,V103,33.41721850968408,-111.91413096120066,39.07,28.2,477.5,2.59,6.37,5
2026-06-29 17:00:00,V102,33.5395032564673,-111.90988419557219,35.77,30.9,612.9,1.08,5.02,13
2026-06-29 18:00:00,V103,33.41157980037506,-112.0821618672572,31.46,44.6,792.5,3.42,2.92,10
2026-06-29 19:00:00,V101,33.43550904576951,-111.94373342809774,33.74,20.0,438.5,2.68,4.31,9
2026-06-29 20:00:00,V102,33.4192144171456,-111.96807328749077,30.38,18.4,634.8,3.87,2.94,8
2026-06-29 21:00:00,V103,33.32802239159258,-112.10700001884847,32.92,15.3,459.2,4.93,2.81,10
2026-06-29 22:00:00,V102,33.432321647475234,-112.13038805132967,32.89,19.7,811.8,2.15,3.79,9
2026-06-29 23:00:00,V101,33.35868278191335,-112.06252960488216,31.54,21.2,550.0,5.79,5.9,5
2026-06-30 00:00:00,V103,33.35601698873191,-111.96559534781568,32.49,33.9,257.5,3.45,5.12,13
2026-06-30 01:00:00,V101,33.328210831330274,-111.91194966458139,30.12,21.6,324.5,3.9,3.97,5
2026-06-30 02:00:00,V101,33.407001292242526,-111.97092627934003,33.39,15.6,245.8,4.24,5.17,21
2026-06-30 03:00:00,V102,33.527244565436824,-111.94343790449449,31.72,39.8,574.5,4.17,4.4,3
2026-06-30 04:00:00,V103,33.38293250717502,-112.01908070814885,31.22,26.0,279.8,3.31,2.25,5
2026-06-30 05:00:00,V101,33.39370473056565,-111.94937765074737,33.57,25.6,285.6,2.86,3.78,7
2026-06-30 06:00:00,V101,33.49280239730173,-111.96467374259898,30.94,24.1,905.8,0.8,3.89,6
2026-06-30 07:00:00,V103,33.358752243776074,-112.08690433742213,32.99,44.3,854.5,0.62,5.14,6
2026-06-30 08:00:00,V101,33.56908737912706,-112.03440290936379,35.67,20.1,539.1,2.47,3.15,5
2026-06-30 09:00:00,V101,33.45605715697547,-111.95857406340309,41.39,41.9,939.4,2.34,2.63,5
2026-06-30 10:00:00,V103,33.43428088209606,-112.18618297974301,40.47,38.3,200.1,2.63,3.93,7
2026-06-30 11:00:00,V103,33.46734605757876,-111.95757621529326,46.22,17.3,660.5,1.26,3.03,7
2026-06-30 12:00:00,V103,33.349810294024856,-112.1466335627853,40.88,44.6,662.3,4.56,3.51,14
2026-06-30 13:00:00,V103,33.484041941591755,-112.04559491486357,46.14,23.1,543.1,5.21,3.88,11
2026-06-30 14:00:00,V102,33.4089302209902,-111.95751736813322,42.71,18.0,497.7,5.66,3.43,7
2026-06-30 15:00:00,V103,33.56915590228939,-112.123853676553,40.34,39.9,541.5,3.21,5.44,7
2026-06-30 16:00:00,V102,33.350656262003305,-112.12625776820816,37.18,36.2,511.2,4.35,6.12,6
2026-06-30 17:00:00,V102,33.45211533115963,-112.07917068046133,35.7,33.5,747.9,5.21,5.29,6
2026-06-30 18:00:00,V102,33.4794337888107,-111.93160716072671,31.94,19.7,301.5,2.8,1.34,8
2026-06-30 19:00:00,V101,33.31001508053591,-112.19986716556885,33.65,29.4,348.2,2.2,3.04,6
2026-06-30 20:00:00,V102,33.40910793742684,-111.92958507100742,32.17,38.4,335.4,5.65,3.73,10
2026-06-30 21:00:00,V102,33.51979057041025,-112.15385789260752,32.23,24.1,396.9,3.34,1.23,6
2026-06-30 22:00:00,V101,33.54611325223469,-111.90297408717976,31.45,24.4,593.9,3.23,2.69,13
2026-06-30 23:00:00,V101,33.393948598445185,-111.91354590208846,31.91,15.1,283.4,1.48,3.71,5
