timestamp,vehicle_id,site_lat,site_lon,ambient_temp_c,relative_humidity,solar_radiation_wm2,wind_speed_ms,reefer_internal_temp,door_open_minutes,wbgt,cooling_load_mw,delivery_delay_min,worker_incident_flag,q10_recovery_temp,thermal_lag_hours
2026-06-15 18:00:00,V101,33.48568445790232,-112.16028828628951,31.97,21.5,619.6,2.18,1.27,9,26.57,-3.63,-3.76,0,19.49,84.43
2026-06-15 19:00:00,V103,33.39705011847344,-112.02209564989182,30.5,39.3,821.4,0.85,3.23,7,28.73,10.99,2.92,0,16.96,21.43
2026-06-15 20:00:00,V101,33.550291009786434,-112.02026382448793,31.97,38.6,734.6,1.47,2.67,7,29.9,-2.91,2.12,0,17.42,84.43
2026-06-15 21:00:00,V101,33.48878964180322,-112.09396177783596,31.57,34.0,722.5,0.53,6.04,3,28.72,2.74,-4.39,0,12.66,67.29
2026-06-15 22:00:00,V101,33.35965688333258,-112.06246007262922,32.48,26.2,443.3,2.95,3.28,9,27.66,-2.05,-0.33,0,20.61,106.29
2026-06-15 23:00:00,V102,33.31938500395322,-112.18860553101304,30.76,23.1,375.4,0.96,1.55,10,25.72,-0.29,-1.02,0,20.01,32.57
2026-06-16 00:00:00,V103,33.312789962786105,-111.9762419884119,32.78,22.0,358.2,4.25,4.34,10,26.95,9.17,1.41,0,22.32,119.14
2026-06-16 01:00:00,V103,33.41142257029504,-112.03520325617905,34.3,24.6,842.9,1.8,3.44,11,29.35,2.05,-3.59,0,24.03,184.29
2026-06-16 02:00:00,V102,33.37975534099629,-112.18267768443926,31.84,42.1,815.3,5.69,3.16,6,30.29,0.93,0.97,0,16.1,78.86
2026-06-16 03:00:00,V103,33.49382703703876,-111.99577323211186,32.6,17.3,530.4,5.29,3.01,5,26.02,-11.04,1.92,0,14.65,111.43
2026-06-16 04:00:00,V101,33.44980015049359,-112.05996537683065,33.04,39.9,299.3,2.09,2.95,4,30.75,10.75,0.82,0,12.87,130.29
2026-06-16 05:00:00,V103,33.379805783401615,-112.18966162217252,31.4,25.5,486.7,4.81,5.06,6,26.58,12.48,-2.56,0,16.94,60.0
2026-06-16 06:00:00,V101,33.34477133338505,-111.90911768194556,32.34,30.6,664.5,4.92,4.34,11,28.5,-1.45,-5.26,0,23.02,100.29
2026-06-16 07:00:00,V102,33.338159928806235,-111.91526635707318,35.12,38.8,540.8,5.93,3.7,10,32.7,6.36,-0.09,0,23.56,219.43
2026-06-16 08:00:00,V101,33.559398117642125,-112.04612927515583,38.15,41.5,785.1,3.79,2.35,15,37.02,-8.64,3.42,0,30.16,349.29
2026-06-16 09:00:00,V103,33.37304339052146,-112.17189827378824,39.33,25.3,948.2,0.95,3.75,9,34.19,-4.39,3.88,0,24.86,399.86
2026-06-16 10:00:00,V103,33.49551319437329,-111.97361363352044,42.43,28.9,343.3,4.06,4.39,4,37.62,-2.2,-1.96,1,16.93,532.71
2026-06-16 11:00:00,V103,33.54320577839588,-112.05242066996828,44.34,27.4,544.7,3.94,4.45,11,39.36,-0.52,3.16,1,31.06,614.57
2026-06-16 12:00:00,V102,33.48422439335542,-112.1092657565132,46.18,15.4,523.2,4.01,4.24,11,36.58,24.38,15.08,1,32.22,693.43
2026-06-16 13:00:00,V102,33.55786956949409,-112.05257454674144,45.03,23.9,428.4,2.19,2.62,9,38.77,6.14,2.16,1,27.79,644.14
2026-06-16 14:00:00,V103,33.41771811645854,-112.04326675637836,45.62,28.8,348.6,5.23,0.4,11,41.04,28.29,9.42,1,30.57,669.43
2026-06-16 15:00:00,V101,33.58686665719468,-112.03118649029332,39.33,27.3,249.3,5.78,6.7,9,33.8,-0.78,0.82,0,26.06,399.86
2026-06-16 16:00:00,V102,33.33994350125343,-112.0676328859034,39.31,36.7,865.3,1.7,2.04,4,37.22,-8.48,-0.19,0,14.33,399.0
2026-06-16 17:00:00,V103,33.33064485889726,-112.01827340905828,35.38,26.5,514.9,0.98,1.05,11,30.42,6.37,-0.36,0,23.95,230.57
2026-06-16 18:00:00,V103,33.49760764386223,-111.92437958681808,35.28,29.7,572.7,1.57,4.2,3,31.08,6.25,-2.29,0,12.26,226.29
2026-06-16 19:00:00,V102,33.58284934242398,-112.09131957387042,30.79,27.9,887.7,5.01,1.44,8,26.89,7.03,-0.25,0,17.6,33.86
2026-06-16 20:00:00,V102,33.5426650384909,-111.98228506103402,30.74,37.2,782.2,4.22,2.79,8,28.39,1.68,1.45,0,18.18,31.71
2026-06-16 21:00:00,V102,33.32292505783141,-111.93166423295274,31.1,40.9,297.9,4.0,4.82,4,28.91,7.27,-2.96,0,13.48,47.14
2026-06-16 22:00:00,V101,33.383810314180415,-112.06320621727204,28.81,31.0,624.1,2.71,6.66,3,25.57,-1.66,-2.49,0,12.4,0.0
2026-06-16 23:00:00,V101,33.57909566545135,-112.06696324908545,31.21,38.7,531.7,3.68,4.58,4,28.87,4.59,2.42,0,13.36,51.86
2026-06-17 00:00:00,V103,33.37591752984024,-112.01936490439356,30.86,23.9,797.9,2.19,3.34,6,26.3,4.16,3.87,0,15.76,36.86
2026-06-17 01:00:00,V102,33.53435112713608,-112.02257797217324,32.23,31.2,743.2,3.12,3.92,8,28.69,-0.3,-3.89,0,19.51,95.57
2026-06-17 02:00:00,V101,33.54753965877861,-111.95802319730213,32.51,25.4,717.8,4.86,1.29,9,27.72,1.57,0.49,0,19.82,107.57
2026-06-17 03:00:00,V102,33.44863563103829,-112.05705498486653,34.81,27.4,455.4,5.9,3.32,5,29.81,4.35,0.12,0,15.71,206.14
2026-06-17 04:00:00,V103,33.4159046729545,-111.90116311510818,33.43,37.0,803.7,5.63,3.33,8,30.88,4.4,2.41,0,19.91,147.0
2026-06-17 05:00:00,V101,33.43503732972593,-112.18215852933982,31.13,41.4,239.3,5.64,4.23,7,28.89,-5.89,-0.55,0,17.77,48.43
2026-06-17 06:00:00,V101,33.36808940830961,-112.1990496454258,30.65,18.6,319.7,2.71,6.91,9,24.71,-0.62,-2.54,0,21.0,27.86
2026-06-17 07:00:00,V101,33.566817274838655,-112.00794050653212,35.84,34.0,451.7,3.08,1.09,6,32.4,-7.35,2.84,0,16.77,250.29
2026-06-17 08:00:00,V103,33.435185897018926,-112.11046952629144,36.02,32.5,257.6,4.38,3.39,5,31.97,-1.11,-0.4,0,16.23,258.0
2026-06-17 09:00:00,V102,33.56473783213683,-112.12788528339016,43.23,18.6,376.2,5.57,1.25,1,34.91,-3.35,2.61,1,5.24,567.0
2026-06-17 10:00:00,V101,33.33170804397188,-112.10643027599872,44.16,21.4,822.6,1.28,3.24,9,37.42,-0.83,-1.98,1,27.52,606.86
2026-06-17 11:00:00,V103,33.59648258130004,-112.12318573046852,42.89,24.3,911.2,2.17,2.7,8,37.23,-1.66,4.22,1,24.83,552.43
2026-06-17 12:00:00,V102,33.43298192623308,-112.19076298510188,41.43,20.0,428.5,1.27,1.76,3,34.02,-7.7,3.4,0,12.04,489.86
2026-06-17 13:00:00,V103,33.314349246118226,-111.90854008728284,45.62,22.3,398.4,3.87,5.37,7,38.64,25.96,8.81,1,25.63,669.43
2026-06-17 14:00:00,V102,33.31140655447123,-112.13377635346416,42.22,23.0,409.9,2.18,4.38,9,35.65,4.84,1.1,1,26.84,523.71
2026-06-17 15:00:00,V103,33.52386217724455,-111.97979107122322,42.34,25.1,408.3,2.29,5.19,6,36.44,-3.67,-0.2,1,21.95,528.86
2026-06-17 16:00:00,V102,33.497710660261106,-111.97122108159176,35.61,37.5,226.9,0.89,3.2,5,32.85,5.16,-2.88,0,15.95,240.43
2026-06-17 17:00:00,V101,33.54063916743828,-111.92122278059784,34.21,32.2,895.2,2.42,3.89,5,30.9,-3.53,-5.43,0,15.82,180.43
2026-06-17 18:00:00,V102,33.33161026018584,-112.190835162872,32.01,44.6,360.3,5.24,6.39,9,30.5,-8.07,0.39,0,21.59,86.14
2026-06-17 19:00:00,V103,33.31067126011066,-111.9383854984659,32.07,27.4,515.0,1.78,4.0,8,27.67,1.08,3.01,0,19.46,88.71
2026-06-17 20:00:00,V103,33.45257378683427,-112.04183214574806,31.32,37.6,207.3,4.32,5.21,9,28.43,-0.3,0.16,0,20.7,56.57
2026-06-17 21:00:00,V102,33.41627856944483,-112.01023676701026,32.93,41.1,843.5,3.96,3.07,6,31.32,-2.54,0.72,0,16.54,125.57
2026-06-17 22:00:00,V101,33.43858408100129,-112.0066589168637,30.4,35.4,748.4,5.25,5.07,7,27.68,-4.53,5.16,0,17.82,17.14
2026-06-17 23:00:00,V101,33.59747652266108,-111.9540606585046,31.79,27.4,910.1,1.23,3.18,6,27.86,6.24,4.53,0,16.09,76.71
2026-06-18 00:00:00,V102,33.5912249873012,-112.09997780335227,32.18,37.6,786.2,5.88,1.16,8,29.75,3.15,5.48,0,18.24,93.43
2026-06-18 01:00:00,V102,33.58269461690196,-111.980084643042,32.77,21.1,435.3,3.7,3.99,10,26.87,1.58,1.99,0,22.18,118.71
2026-06-18 02:00:00,V103,33.5351528030303,-112.04142656708336,33.07,24.8,385.9,5.98,3.29,14,27.68,-7.09,-2.93,0,25.73,131.57
2026-06-18 03:00:00,V101,33.406452408077065,-111.9619817957084,30.31,31.4,723.3,5.51,1.56,11,26.89,-1.13,2.91,0,20.74,13.29
2026-06-18 04:00:00,V102,33.42363927907883,-111.90283619016895,29.7,32.3,473.1,1.72,4.29,15,26.44,-9.32,-0.52,0,24.03,0.0
2026-06-18 05:00:00,V101,33.464884813115674,-112.13980469477887,33.92,15.7,624.7,0.81,2.66,6,27.01,3.78,0.24,0,16.76,168.0
2026-06-18 06:00:00,V102,33.54916033692145,-111.901605407532,32.5,43.4,204.7,1.91,8.64,10,30.79,3.42,0.8,0,23.72,107.14
2026-06-18 07:00:00,V102,33.320613849755475,-112.17305635371515,33.98,35.9,246.4,3.4,1.8,4,30.75,-10.9,1.08,0,12.41,170.57
2026-06-18 08:00:00,V101,33.427289065765464,-112.19930473562856,40.33,29.9,601.5,1.44,2.18,5,36.12,-0.32,2.01,0,17.19,442.71
2026-06-18 09:00:00,V102,33.32478529903778,-112.18675141914666,40.66,43.0,624.6,1.42,5.3,7,40.4,1.71,-4.52,0,23.1,456.86
2026-06-18 10:00:00,V102,33.454397275972056,-112.09746527857898,44.16,28.2,763.6,3.04,3.8,11,39.72,-8.39,6.37,1,30.73,606.86
2026-06-18 11:00:00,V103,33.56967024720187,-112.01012810079648,43.69,44.4,299.0,0.68,5.27,5,44.54,-8.51,-0.64,1,20.39,586.71
2026-06-18 12:00:00,V102,33.534745477369185,-112.17929113773364,47.09,30.4,584.9,1.17,4.57,8,43.85,49.64,17.95,1,27.98,732.43
2026-06-18 13:00:00,V102,33.36835272526293,-112.19830025564112,46.22,18.4,345.8,2.79,3.13,9,37.7,24.4,9.75,1,28.7,695.14
2026-06-18 14:00:00,V102,33.59279725487964,-111.91887269146235,42.02,37.9,269.9,0.85,1.93,15,40.17,2.78,4.73,1,33.07,515.14
2026-06-18 15:00:00,V103,33.50020511941393,-111.95342200921804,41.94,35.4,507.9,2.68,5.61,6,39.42,4.81,0.1,1,22.0,511.71
2026-06-18 16:00:00,V101,33.303128309819215,-111.9572450486583,38.97,38.2,322.5,3.11,2.07,6,36.64,-6.85,-1.09,0,18.72,384.43
2026-06-18 17:00:00,V103,33.37662404540556,-111.9346727173494,37.16,43.5,366.3,2.98,4.84,7,36.01,3.86,2.34,0,21.11,306.86
2026-06-18 18:00:00,V103,33.378213989975976,-111.98998971816836,30.55,38.3,438.2,5.28,5.38,6,28.0,-6.34,-3.63,0,16.74,23.57
2026-06-18 19:00:00,V101,33.32077629188576,-112.16867876107558,33.03,33.3,394.5,3.42,3.81,4,29.46,-7.32,0.65,0,13.44,129.86
2026-06-18 20:00:00,V103,33.58794795542278,-112.08026994357787,33.59,40.7,265.7,3.07,3.54,3,31.38,-0.7,4.37,0,11.33,153.86
2026-06-18 21:00:00,V101,33.443476588372775,-111.98305515406062,29.36,35.2,267.4,2.76,2.52,8,26.36,9.9,-3.68,0,17.3,0.0
2026-06-18 22:00:00,V103,33.568744379211566,-112.11589966176254,30.23,27.2,344.9,5.0,4.69,8,25.76,0.35,-0.08,0,18.75,9.86
2026-06-18 23:00:00,V101,33.39666465103339,-111.99377809075914,28.94,41.6,237.9,5.42,-0.57,4,26.82,5.11,-2.2,0,9.16,0.0
2026-06-19 00:00:00,V102,33.337570071129846,-112.1926504655197,31.6,21.7,669.8,5.19,5.07,5,26.22,9.14,4.55,0,15.51,68.57
2026-06-19 01:00:00,V103,33.44230083297186,-112.10815879773612,33.08,36.4,415.5,4.2,4.18,11,30.1,-0.16,-1.61,0,23.46,132.0
2026-06-19 02:00:00,V103,33.334186990414295,-112.03526089911684,34.25,41.4,409.8,1.26,3.67,7,32.45,7.89,2.42,0,19.06,182.14
2026-06-19 03:00:00,V103,33.44580465089326,-112.01037305114814,32.11,36.9,449.0,2.02,4.36,10,29.41,0.88,-4.02,0,21.9,90.43
2026-06-19 04:00:00,V103,33.576089154365825,-112.02688780066144,34.44,35.9,697.1,0.75,1.94,9,31.79,7.55,-3.37,0,21.23,190.29
2026-06-19 05:00:00,V102,33.456230442550265,-111.99067311717798,29.93,37.6,853.0,5.62,0.38,8,27.71,3.49,-3.4,0,16.65,0.0
2026-06-19 06:00:00,V103,33.48494991806852,-112.19817337552806,29.44,29.0,769.3,4.13,4.7,8,25.86,1.2,1.14,0,18.32,0.0
2026-06-19 07:00:00,V102,33.346991531092144,-112.16971764000677,35.02,41.2,745.6,4.6,5.97,11,33.39,4.95,-4.74,0,25.35,215.14
2026-06-19 08:00:00,V102,33.31312068776399,-111.93931672431626,38.58,21.1,563.3,2.21,1.39,12,31.91,-4.36,0.75,0,27.38,367.71
2026-06-19 09:00:00,V102,33.33324238865394,-111.99547540677295,40.44,18.8,720.4,5.15,2.42,8,32.89,-3.15,1.4,0,23.36,447.43
2026-06-19 10:00:00,V102,33.47955947270531,-112.1661205071942,39.29,23.6,614.6,1.93,5.13,8,33.3,-3.66,1.83,0,23.94,398.14
2026-06-19 11:00:00,V101,33.32850350969769,-111.94737766878043,43.46,30.9,362.2,0.51,4.54,6,39.62,-1.19,-1.0,1,22.1,576.86
2026-06-19 12:00:00,V101,33.412797866982395,-112.12733063465264,42.04,30.3,356.4,2.57,8.44,13,37.75,-1.63,2.11,1,32.88,516.0
2026-06-19 13:00:00,V103,33.465027582137445,-112.05652203474143,44.6,39.6,422.3,3.64,5.61,4,44.01,6.26,3.56,1,18.46,625.71
2026-06-19 14:00:00,V101,33.41659583958895,-112.1564410461346,42.94,27.1,883.1,3.13,5.25,12,38.15,0.16,-0.45,1,31.59,554.57
2026-06-19 15:00:00,V101,33.34910514043959,-111.98696698307349,39.08,29.5,610.6,5.24,2.85,4,34.55,-1.83,-0.97,0,14.79,389.14
2026-06-19 16:00:00,V103,33.38213739225423,-111.99994367369573,37.23,15.4,750.4,1.08,4.79,12,29.58,-4.44,-3.75,0,27.46,309.86
2026-06-19 17:00:00,V103,33.57849525985458,-112.13666625865017,33.52,27.3,459.9,3.55,6.24,9,28.76,0.44,1.33,0,22.43,150.86
2026-06-19 18:00:00,V103,33.502794682675905,-111.9409797699429,31.91,34.4,505.8,3.32,3.75,10,28.75,-9.75,-2.4,0,21.55,81.86
2026-06-19 19:00:00,V101,33.448814351603964,-112.07960819273409,33.43,15.5,294.2,2.05,3.82,10,26.21,7.82,1.85,0,22.54,147.0
2026-06-19 20:00:00,V101,33.303814466996066,-112.11224547267878,30.52,23.4,328.5,5.02,4.21,8,25.33,-8.22,3.33,0,18.7,22.29
2026-06-19 21:00:00,V103,33.59772462014684,-112.15430112316064,32.76,21.2,820.5,4.64,3.0,6,27.22,-5.83,-2.44,0,16.43,118.29
2026-06-19 22:00:00,V102,33.50143648046839,-112.12014959624534,31.2,16.3,638.6,4.53,4.4,11,24.94,2.04,-0.5,0,22.28,51.43
2026-06-19 23:00:00,V103,33.39507674320348,-112.19339192363286,30.81,29.4,453.1,5.32,4.37,8,26.71,10.88,3.28,0,18.93,34.71
2026-06-20 00:00:00,V102,33.563780597999354,-112.02502275226315,31.84,20.5,802.1,4.48,6.22,8,26.35,0.54,3.36,0,20.33,78.86
2026-06-20 01:00:00,V102,33.377529486087546,-111.94733077609682,30.45,37.3,384.9,1.78,3.72,10,27.86,-8.77,-1.0,0,20.62,19.29
2026-06-20 02:00:00,V103,33.46320497375483,-112.03530586516752,31.17,40.4,932.0,4.38,5.01,9,29.5,1.91,0.43,0,20.53,50.14
2026-06-20 03:00:00,V103,33.49082122911895,-112.13421781142284,30.2,31.4,458.6,2.19,3.76,8,26.69,-4.42,6.42,0,18.32,8.57
2026-06-20 04:00:00,V103,33.36631901143612,-112.18989924653584,34.95,44.5,453.0,1.83,4.96,3,33.89,-0.24,1.32,0,12.73,212.14
2026-06-20 05:00:00,V101,33.59351918364018,-112.13561157802236,32.05,28.5,433.9,0.9,3.62,9,27.82,-1.65,-2.42,0,20.49,87.86
2026-06-20 06:00:00,V102,33.5244575717937,-112.07516357157868,30.95,30.4,291.6,4.59,4.86,10,26.88,-1.28,-1.8,0,21.35,40.71
2026-06-20 07:00:00,V101,33.46734396765332,-111.97211657139006,35.43,44.7,283.4,4.41,5.09,6,34.17,-0.04,0.76,0,18.78,232.71
2026-06-20 08:00:00,V101,33.35417837945259,-112.14364714423868,37.83,21.9,686.1,1.79,2.4,6,31.61,-5.87,-0.01,0,18.39,335.57
2026-06-20 09:00:00,V103,33.316157462099405,-111.9840625639936,40.15,43.3,856.3,4.62,5.65,6,39.93,0.87,-3.75,0,21.22,435.0
2026-06-20 10:00:00,V101,33.39601794975629,-111.93991995949445,43.31,16.3,792.9,5.55,3.75,7,34.61,-2.57,1.17,1,23.67,570.43
2026-06-20 11:00:00,V103,33.52595620077402,-112.0638159455675,44.73,28.4,305.8,1.09,3.3,11,40.05,3.62,0.34,1,30.94,631.29
2026-06-20 12:00:00,V102,33.380799389490605,-111.95357040250722,43.2,17.1,609.2,1.78,2.93,7,34.8,-0.55,-1.1,1,23.2,565.71
2026-06-20 13:00:00,V103,33.461866866148654,-112.03360279558947,42.73,36.9,279.2,4.63,4.45,8,40.52,-1.37,4.17,1,25.53,545.57
2026-06-20 14:00:00,V101,33.51838415301922,-112.00887274887572,41.98,33.3,234.0,2.01,3.99,7,38.55,-3.59,3.3,1,23.11,513.43
2026-06-20 15:00:00,V101,33.332383114393934,-112.04211646189854,37.03,36.2,692.3,3.94,4.56,9,34.34,-5.85,3.5,0,23.83,301.29
2026-06-20 16:00:00,V103,33.505589404834765,-112.0610481849746,35.73,26.2,601.4,0.95,4.59,3,30.76,3.77,0.31,0,12.66,245.57
2026-06-20 17:00:00,V103,33.32756126631301,-112.12960396746723,37.16,26.1,261.5,2.99,4.91,4,31.59,-5.83,-1.14,0,15.54,306.86
2026-06-20 18:00:00,V101,33.5895389226381,-112.1090417821617,34.47,16.4,226.2,4.57,8.16,14,26.99,5.72,-1.87,0,27.98,191.57
2026-06-20 19:00:00,V102,33.44651823901948,-112.11300896431692,31.63,25.5,942.3,4.28,4.06,12,27.25,-1.09,-3.41,0,23.33,69.86
2026-06-20 20:00:00,V102,33.345202832312964,-112.03101332071384,32.86,42.9,222.5,4.98,2.9,12,30.93,-3.97,-5.66,0,23.84,122.57
2026-06-20 21:00:00,V103,33.40271509081006,-112.16401389209284,32.47,26.4,533.4,5.33,0.97,4,27.67,6.91,-2.98,0,11.35,105.86
2026-06-20 22:00:00,V102,33.42402493478858,-111.9249624927893,36.62,39.9,578.5,4.75,2.21,9,34.64,-8.21,2.46,0,22.63,283.71
2026-06-20 23:00:00,V101,33.52745550332296,-111.98380345641507,33.68,40.3,288.0,4.19,5.85,9,31.36,-7.7,1.68,0,22.37,157.71
2026-06-21 00:00:00,V103,33.523027135822986,-112.07956631072604,31.81,26.2,326.8,0.67,5.08,9,27.1,3.69,3.11,0,20.94,77.57
2026-06-21 01:00:00,V101,33.4835821516012,-112.1524127566421,30.57,34.0,463.9,3.44,1.98,5,27.4,4.96,0.76,0,13.23,24.43
2026-06-21 02:00:00,V101,33.33177921376755,-111.93540234908352,29.59,17.9,771.3,0.71,7.7,12,24.36,1.09,0.02,0,23.0,0.0
2026-06-21 03:00:00,V102,33.3454708114763,-111.95286657296964,32.31,18.1,580.3,4.94,4.49,11,26.02,2.0,1.05,0,23.05,99.0
2026-06-21 04:00:00,V103,33.32812707619367,-111.98348353418486,30.87,16.5,678.4,2.26,4.69,3,24.89,-7.26,2.61,0,11.48,37.29
2026-06-21 05:00:00,V103,33.47315183498626,-112.11853588577664,29.87,32.4,938.9,3.59,7.37,1,26.98,-0.28,0.73,0,9.51,0.0
2026-06-21 06:00:00,V102,33.56314153245342,-112.0792660087699,31.03,27.8,776.0,2.04,6.61,9,27.11,3.61,-1.67,0,21.1,44.14
2026-06-21 07:00:00,V101,33.43014015367643,-112.16917552426428,33.48,31.4,525.8,4.8,5.17,9,29.56,-2.86,3.26,0,21.97,149.14
2026-06-21 08:00:00,V101,33.34825445218732,-112.14328814258174,40.53,30.6,534.8,5.38,5.24,6,36.27,-7.48,4.18,0,21.16,451.29
2026-06-21 09:00:00,V101,33.46741269754469,-111.96509500880498,41.81,25.5,664.1,2.69,5.38,12,36.28,4.2,3.83,1,30.84,506.14
2026-06-21 10:00:00,V101,33.54352566505971,-111.9854883843448,42.38,35.3,699.0,5.25,3.64,10,39.96,0.96,-2.2,1,28.13,530.57
2026-06-21 11:00:00,V103,33.52251361845388,-112.02195427110722,45.81,37.8,575.5,1.97,4.43,8,45.16,26.23,10.98,1,27.22,677.57
2026-06-21 12:00:00,V103,33.56443523390251,-111.93128198222216,44.12,15.4,683.6,3.44,4.86,8,34.99,-2.27,2.03,1,26.48,605.14
2026-06-21 13:00:00,V102,33.38337062917466,-112.02502004465607,42.3,21.2,217.6,5.22,3.81,7,34.79,-4.65,2.98,1,23.19,527.14
2026-06-21 14:00:00,V102,33.35818616018033,-112.05990960001093,44.68,36.4,522.2,2.29,2.55,10,43.11,9.49,-0.77,1,29.18,629.14
2026-06-21 15:00:00,V103,33.56394494578258,-112.09788877610828,41.29,26.6,409.2,5.75,3.6,11,35.7,10.07,3.86,0,28.74,483.86
2026-06-21 16:00:00,V103,33.497268093833405,-111.91786544827916,36.44,34.9,296.9,1.17,2.52,7,33.16,-2.73,-1.17,0,19.6,276.0
2026-06-21 17:00:00,V101,33.393278679002265,-112.1751853615427,34.82,25.4,274.7,0.6,4.1,8,29.46,5.86,2.47,0,21.02,206.57
2026-06-21 18:00:00,V101,33.52270441517175,-111.92073378838175,30.69,26.7,652.4,5.47,1.33,13,26.34,-2.48,-2.54,0,22.69,29.57
2026-06-21 19:00:00,V102,33.54453551534411,-111.9519856020207,29.93,19.8,592.7,0.88,4.51,9,24.74,-4.61,5.42,0,19.59,0.0
2026-06-21 20:00:00,V103,33.484493472102336,-112.16102102263928,33.39,22.7,390.2,5.96,1.55,2,27.53,-0.41,1.96,0,7.32,145.29
2026-06-21 21:00:00,V102,33.50636523296397,-112.03050469269743,34.86,33.2,553.2,5.73,3.39,6,31.22,1.16,-3.53,0,17.59,208.29
2026-06-21 22:00:00,V103,33.4125779713328,-111.94003560547527,29.9,28.0,569.2,1.25,4.76,3,26.03,-5.7,-3.56,0,11.28,0.0
2026-06-21 23:00:00,V101,33.46160870020291,-112.02845725091784,32.84,38.2,346.3,3.46,5.19,5,30.19,-11.6,0.46,0,16.07,121.71
2026-06-22 00:00:00,V102,33.45724775121785,-111.92784005353182,31.02,40.6,689.1,1.52,5.01,12,29.29,4.01,4.17,0,23.19,43.71
2026-06-22 01:00:00,V102,33.55441433733923,-111.9171048549552,31.27,31.2,785.7,2.85,4.48,7,27.89,-0.99,5.22,0,17.97,54.43
2026-06-22 02:00:00,V103,33.551989194084655,-112.0732846433447,31.11,37.7,793.6,0.84,2.32,8,29.01,-2.21,0.69,0,18.17,47.57
2026-06-22 03:00:00,V101,33.54980414080411,-112.0868059015781,30.7,24.2,651.9,1.73,5.47,5,26.1,4.02,1.55,0,15.4,30.0
2026-06-22 04:00:00,V102,33.303309484278735,-111.91910365380926,32.07,27.4,583.7,2.5,2.36,9,27.7,3.26,0.51,0,19.99,88.71
2026-06-22 05:00:00,V101,33.524863645340666,-111.9974579816551,30.75,36.4,245.8,2.91,5.64,8,27.79,-3.13,1.29,0,19.47,32.14
2026-06-22 06:00:00,V102,33.5276029170333,-112.16519319559556,32.41,26.6,415.9,5.88,4.94,11,27.51,-0.84,1.65,0,23.27,103.29
2026-06-22 07:00:00,V101,33.50351364685654,-112.1873124752332,35.03,32.7,270.0,4.94,6.04,5,31.04,-0.87,-1.6,0,17.45,215.57
2026-06-22 08:00:00,V103,33.52687939736744,-112.03061128470084,37.64,20.6,922.9,4.56,4.04,7,31.22,4.98,-1.41,0,20.95,327.43
2026-06-22 09:00:00,V102,33.55259111144901,-111.92094871036848,39.12,33.0,301.3,3.45,2.77,7,35.34,2.04,4.29,0,21.07,390.86
2026-06-22 10:00:00,V102,33.441095716230535,-111.94672538927826,41.53,40.8,313.8,5.12,2.06,3,40.32,-10.11,-6.01,1,12.29,494.14
2026-06-22 11:00:00,V101,33.45061506404653,-111.9972456760607,44.72,41.1,867.2,2.37,2.23,10,45.23,3.8,-0.24,1,29.09,630.86
2026-06-22 12:00:00,V101,33.337414217073416,-112.15826524533269,44.75,36.7,907.9,4.4,1.54,7,43.59,-1.7,2.95,1,23.29,632.14
2026-06-22 13:00:00,V102,33.41561276491421,-112.1237305848754,42.12,37.4,774.4,5.97,5.41,5,40.37,10.01,0.27,1,19.85,519.43
2026-06-22 14:00:00,V103,33.493009553973536,-111.93734663203422,42.54,31.7,204.1,2.23,5.6,7,38.62,1.21,-4.85,1,24.2,537.43
2026-06-22 15:00:00,V101,33.534119932844185,-112.14515782900294,41.61,32.5,201.0,4.21,4.83,5,37.74,-6.68,-1.95,1,19.3,497.57
2026-06-22 16:00:00,V101,33.365162729307364,-112.11646817752488,35.5,19.0,483.6,5.14,3.95,7,28.59,4.81,-0.29,0,19.83,235.71
2026-06-22 17:00:00,V101,33.34134686974777,-112.16111980464136,35.92,28.3,307.5,5.54,7.09,11,30.89,1.49,-1.7,0,26.32,253.71
2026-06-22 18:00:00,V102,33.49891260135015,-111.99716753057568,31.01,28.5,213.8,4.45,3.85,4,26.53,1.27,3.4,0,12.8,43.29
2026-06-22 19:00:00,V102,33.30056396505747,-111.91680530839103,32.86,43.8,548.1,2.06,4.33,10,31.58,-1.02,-3.46,0,22.36,122.57
2026-06-22 20:00:00,V102,33.3535117752922,-112.11930959052138,30.86,27.9,907.3,2.29,3.93,9,27.1,7.72,-3.18,0,19.91,36.86
2026-06-22 21:00:00,V102,33.30872141410318,-112.05737801764498,29.29,31.5,442.9,0.61,3.49,10,25.99,7.04,-0.63,0,19.8,0.0
2026-06-22 22:00:00,V103,33.35006553535646,-112.00969807808664,29.56,31.0,695.9,4.68,4.95,10,26.19,0.36,-0.64,0,20.51,0.0
2026-06-22 23:00:00,V103,33.35439578397765,-111.90016012553532,32.07,34.1,689.2,0.74,3.05,7,29.15,-0.3,-1.74,0,17.66,88.71
2026-06-23 00:00:00,V102,33.41630207842512,-112.16855758050072,32.39,37.4,388.3,5.26,2.95,5,29.55,7.63,0.11,0,14.53,102.43
2026-06-23 01:00:00,V103,33.420698137405964,-112.0504287601483,30.64,21.8,687.8,1.15,5.02,7,25.7,-1.14,-2.52,0,17.92,27.43
2026-06-23 02:00:00,V101,33.56227874118307,-112.08446396402924,32.96,30.9,359.3,1.45,3.25,5,28.99,-3.28,-1.12,0,14.94,126.86
